Start date:,07/21/2025,Start time:,11:38:19.890
Sample interval:,1.000000
Reading #,Reading
1,+2.89563184E-03
2,+2.93604182E-03
3,+1.00194193E-02
4,+1.01643458E-02
5,+8.13663184E-03
6,+1.11422966E-02
7,+1.13463617E-02
8,+1.02769414E-02
9,+8.68883578E-03
10,+1.18761946E-02
11,+1.21904734E-02
12,+1.33688884E-02
13,+1.39275076E-02
14,+1.14857219E-02
15,+1.29822935E-02
16,+1.41585835E-02
17,+1.50629419E-02
18,+1.53992892E-02
19,+1.61790496E-02
20,+1.59621605E-02
21,+1.67576160E-02
22,+1.69862649E-02
23,+1.72430978E-02
24,+1.78474798E-02
25,+1.83487638E-02
26,+1.87978668E-02
27,+1.90328617E-02
28,+1.94397193E-02
29,+1.95681922E-02
30,+1.99880931E-02
31,+1.80301850E-02
32,+2.03531881E-02
33,+2.15453707E-02
34,+2.13933957E-02
35,+2.20913873E-02
36,+2.22180436E-02
37,+2.21757365E-02
38,+2.29630633E-02
39,+2.33106027E-02
40,+2.23656902E-02
41,+2.42230654E-02
42,+2.45405070E-02
43,+2.46787469E-02
44,+2.50357500E-02
45,+2.51489588E-02
46,+2.53403577E-02
47,+2.61643389E-02
48,+2.40429136E-02
49,+2.68051042E-02
50,+2.73720184E-02
51,+2.74423730E-02
52,+2.77003901E-02
53,+2.44465733E-02
54,+2.34952957E-02
55,+2.29704826E-02
56,+2.26079382E-02
57,+2.23382002E-02
58,+2.54993908E-02
59,+2.66247202E-02
60,+2.70776136E-02
61,+2.76859896E-02
62,+2.85138544E-02
63,+2.91309287E-02
64,+2.93020551E-02
65,+2.97810814E-02
66,+2.75064851E-02
67,+3.05114000E-02
68,+3.03482071E-02
69,+3.11073374E-02
70,+3.18052122E-02
71,+3.19725157E-02
72,+3.20634383E-02
73,+3.28931169E-02
74,+3.29360097E-02
75,+3.32487871E-02
76,+3.17965778E-02
77,+3.44443972E-02
78,+3.46515915E-02
79,+3.49565210E-02
80,+3.50101534E-02
81,+3.51071124E-02
82,+3.58098883E-02
83,+3.59646459E-02
84,+3.39749058E-02
85,+3.67599506E-02
86,+3.69818483E-02
87,+3.74153243E-02
88,+3.79887655E-02
89,+3.81409413E-02
90,+3.84885664E-02
91,+3.86082087E-02
92,+3.66466189E-02
93,+3.94744811E-02
94,+3.96704617E-02
95,+3.98701276E-02
96,+4.05663582E-02
97,+4.09434046E-02
98,+3.86638454E-02
99,+3.81529321E-02
100,+3.88022512E-02
101,+4.10485520E-02
102,+4.15999771E-02
103,+4.20809339E-02
104,+3.95556751E-02
105,+4.16398208E-02
106,+4.22084124E-02
107,+4.25894120E-02
108,+4.15348554E-02
109,+4.38534177E-02
110,+4.42813034E-02
111,+4.47932026E-02
112,+4.48764972E-02
113,+4.52300850E-02
114,+4.54560167E-02
115,+4.55082708E-02
116,+4.56453900E-02
117,+4.25334869E-02
118,+4.18313543E-02
119,+4.49291892E-02
120,+4.57304024E-02
121,+4.64399555E-02
122,+4.67673967E-02
123,+4.73902058E-02
124,+4.60099001E-02
125,+4.48056980E-02
126,+4.80346522E-02
127,+4.60020596E-02
128,+4.92635636E-02
129,+4.95036918E-02
130,+4.96162277E-02
131,+5.00736410E-02
132,+4.90399279E-02
133,+5.07712109E-02
134,+5.16290576E-02
135,+5.21117465E-02
136,+5.22145603E-02
137,+5.24103956E-02
138,+5.27539990E-02
139,+5.29851209E-02
140,+5.36553496E-02
141,+5.42818548E-02
142,+5.41420225E-02
143,+5.47275231E-02
