Start date:,07/18/2025,Start time:,16:48:55.660
Sample interval:,1.000000
Reading #,Reading
1,+2.98943712E-01
2,+2.98911590E-01
3,+2.98896716E-01
4,+2.98908611E-01
5,+2.98924197E-01
6,+2.98988672E-01
7,+2.98986403E-01
8,+2.99017075E-01
9,+2.99007121E-01
10,+2.99007643E-01
11,+2.98962357E-01
12,+2.98941415E-01
13,+2.98962311E-01
14,+2.99012906E-01
15,+2.99019182E-01
16,+2.98999922E-01
17,+2.99016603E-01
18,+2.99012335E-01
19,+2.98969343E-01
20,+2.98990993E-01
21,+2.98984007E-01
22,+2.98978228E-01
23,+2.99041024E-01
24,+2.99031264E-01
25,+2.98983606E-01
26,+2.99051491E-01
27,+2.99042680E-01
28,+2.98992344E-01
29,+2.99010489E-01
30,+2.99066560E-01
31,+2.99023568E-01
32,+2.99118814E-01
33,+2.99129355E-01
34,+2.99053700E-01
35,+2.99020484E-01
36,+2.99002836E-01
37,+2.98994358E-01
38,+2.98989926E-01
39,+2.98985191E-01
40,+2.99056657E-01
41,+2.99071721E-01
42,+2.99065991E-01
43,+2.99108367E-01
44,+2.99070659E-01
45,+2.99033205E-01
46,+2.99107752E-01
47,+2.99151574E-01
48,+2.99131819E-01
49,+2.99124359E-01
50,+2.99094513E-01
51,+2.99140510E-01
52,+2.99106709E-01
53,+2.99067078E-01
54,+2.99076976E-01
55,+2.99119855E-01
56,+2.99123903E-01
57,+2.99080913E-01
58,+2.99192246E-01
59,+2.99185091E-01
60,+2.99125397E-01
61,+2.99085577E-01
62,+2.99193763E-01
63,+2.99131271E-01
64,+2.99182104E-01
65,+2.99160286E-01
66,+2.99132952E-01
67,+2.99099720E-01
68,+2.99156994E-01
69,+2.99120967E-01
70,+2.99162826E-01
71,+2.99161264E-01
72,+2.99189805E-01
73,+2.99186726E-01
74,+2.99192459E-01
75,+2.99180922E-01
76,+2.99197673E-01
77,+2.99153799E-01
78,+2.99184001E-01
79,+2.99238937E-01
80,+2.99168748E-01
81,+2.99178197E-01
82,+2.99232062E-01
83,+2.99163844E-01
84,+2.99217661E-01
85,+2.99174716E-01
86,+2.99210127E-01
87,+2.99284063E-01
88,+2.99265199E-01
89,+2.99309997E-01
90,+2.99262550E-01
91,+2.99259046E-01
92,+2.99253577E-01
93,+2.99219535E-01
94,+2.99316583E-01
95,+2.99294933E-01
96,+2.99217185E-01
97,+2.99200301E-01
98,+2.99191698E-01
99,+2.99185919E-01
100,+2.99181114E-01
101,+2.99201108E-01
102,+2.99209537E-01
103,+2.99317601E-01
104,+2.99306037E-01
105,+2.99292801E-01
106,+2.99359626E-01
107,+2.99308626E-01
108,+2.99373647E-01
109,+2.99334747E-01
110,+2.99266196E-01
111,+2.99398565E-01
112,+2.99332212E-01
113,+2.99336410E-01
114,+2.99350361E-01
115,+2.99301135E-01
116,+2.99388262E-01
117,+2.99376964E-01
118,+2.99309361E-01
119,+2.99394443E-01
120,+2.99386298E-01
121,+2.99363205E-01
122,+2.99394466E-01
123,+2.99427582E-01
124,+2.99361021E-01
125,+2.99325818E-01
126,+2.99341099E-01
127,+2.99415644E-01
128,+2.99456651E-01
129,+2.99435663E-01
130,+2.99372791E-01
131,+2.99417066E-01
132,+2.99479342E-01
133,+2.99436583E-01
134,+2.99377577E-01
135,+2.99446299E-01
136,+2.99432012E-01
137,+2.99456126E-01
138,+2.99463681E-01
139,+2.99471662E-01
140,+2.99452760E-01
141,+2.99412354E-01
142,+2.99413395E-01
143,+2.99501348E-01
