Start date:,08/07/2025,Start time:,12:06:26.870
Sample interval:,0.200000
Reading #,Reading
1,+3.28833561E-01
2,+3.28847539E-01
3,+3.28866263E-01
4,+3.28887882E-01
5,+3.28921237E-01
6,+3.28944838E-01
7,+3.28975820E-01
8,+3.29001663E-01
9,+3.29032645E-01
10,+3.29058358E-01
11,+3.29087488E-01
12,+3.29115836E-01
13,+3.29146165E-01
14,+3.29179650E-01
15,+3.29212744E-01
16,+3.29258225E-01
17,+3.29300942E-01
18,+3.29327307E-01
19,+3.29336539E-01
20,+3.29343267E-01
21,+3.29367651E-01
22,+3.29395476E-01
23,+3.29426719E-01
24,+3.29448208E-01
25,+3.29483935E-01
26,+3.29504772E-01
27,+3.29526261E-01
28,+3.29554869E-01
29,+3.29585981E-01
30,+3.29602463E-01
31,+3.29628959E-01
32,+3.29659679E-01
33,+3.29685523E-01
34,+3.29706490E-01
35,+3.29732856E-01
36,+3.29759352E-01
37,+3.29784935E-01
38,+3.29811561E-01
39,+3.29835293E-01
40,+3.29870629E-01
41,+3.29891727E-01
42,+3.29920857E-01
43,+3.29946961E-01
44,+3.29975569E-01
45,+3.30001283E-01
46,+3.30029500E-01
47,+3.30056257E-01
48,+3.30079858E-01
49,+3.30094358E-01
50,+3.30131937E-01
51,+3.30153426E-01
52,+3.30176896E-01
53,+3.30198646E-01
54,+3.30222247E-01
55,+3.30248482E-01
56,+3.30271953E-01
57,+3.30295554E-01
58,+3.30322050E-01
59,+3.30345912E-01
60,+3.30378875E-01
61,+3.30407483E-01
62,+3.30433458E-01
63,+3.30445715E-01
64,+3.30471689E-01
65,+3.30500036E-01
66,+3.30518891E-01
67,+3.30545126E-01
68,+3.30571492E-01
69,+3.30600100E-01
70,+3.30630690E-01
71,+3.30649676E-01
72,+3.30670904E-01
73,+3.30687255E-01
74,+3.30718367E-01
75,+3.30741837E-01
76,+3.30763717E-01
77,+3.30787449E-01
78,+3.30804191E-01
79,+3.30832278E-01
80,+3.30846647E-01
81,+3.30870509E-01
82,+3.30894241E-01
83,+3.30920215E-01
84,+3.30937088E-01
85,+3.30958055E-01
86,+3.30979805E-01
87,+3.31008152E-01
88,+3.31039264E-01
89,+3.31107433E-01
90,+3.31124437E-01
91,+3.31110328E-01
92,+3.31129183E-01
93,+3.31143553E-01
94,+3.31160034E-01
95,+3.31178889E-01
96,+3.31198265E-01
97,+3.31221997E-01
98,+3.31245859E-01
99,+3.31264583E-01
100,+3.31280804E-01
101,+3.31300050E-01
102,+3.31321409E-01
103,+3.31342897E-01
104,+3.31364386E-01
105,+3.31392734E-01
106,+3.31402357E-01
107,+3.31426349E-01
108,+3.31452063E-01
109,+3.31468805E-01
110,+3.31482914E-01
111,+3.31509149E-01
112,+3.31528264E-01
113,+3.31549753E-01
114,+3.31561358E-01
115,+3.31589705E-01
116,+3.31604205E-01
117,+3.31625564E-01
118,+3.31637560E-01
119,+3.31661291E-01
120,+3.31684892E-01
121,+3.31701635E-01
122,+3.31722863E-01
123,+3.31751341E-01
124,+3.31765319E-01
125,+3.31788920E-01
126,+3.31810278E-01
127,+3.31822927E-01
128,+3.31846267E-01
129,+3.31869868E-01
130,+3.31884629E-01
131,+3.31914958E-01
132,+3.31931831E-01
133,+3.31953581E-01
134,+3.31971914E-01
135,+3.31998279E-01
136,+3.32022272E-01
137,+3.32038492E-01
138,+3.32060242E-01
139,+3.32086347E-01
140,+3.32097952E-01
141,+3.32126690E-01
142,+3.32145676E-01
143,+3.32162418E-01
144,+3.32186019E-01
145,+3.32205135E-01
146,+3.32233221E-01
147,+3.32252337E-01
148,+3.32273435E-01
149,+3.32290438E-01
150,+3.32313778E-01
151,+3.32340144E-01
152,+3.32354513E-01
